node,x,y,z
319,-13.15161706025233,-81.38477641809307,1246.289494708008
320,-11.7900661485416,-83.51430335046437,1248.955682510795
321,-11.43360517311189,-87.13570343232516,1249.460766863477
322,-12.29104416625775,-90.12760975770017,1247.508876157975
323,-13.86010683941522,-90.73740330386762,1244.243401764027
324,-15.22165749708375,-88.60787494585063,1241.577214395626
325,-15.5781184182259,-84.98647457409919,1241.07213013026
326,-14.90290236410578,-81.38459179233209,1242.687656181548
327,-13.09848035889704,-80.68332958213001,1246.442951623789
328,-11.53269679911954,-83.13228549040387,1249.509067616513
329,-11.12276668675033,-87.29689563759919,1250.089914605902
330,-12.10882155860493,-90.73758807979279,1247.845240243304
331,-13.91324365003794,-91.43885075579463,1244.089944660376
332,-15.47902689757999,-88.98989309700761,1241.023829200906
333,-15.88895692358094,-84.82528248270029,1240.442982352639
334,12.27639101698013,-112.0676968236088,1231.460495009654
335,20.78798097264971,-109.649739641244,1236.575015840448
336,27.7089369821566,-105.0441423626931,1238.10265237414
337,32.74390579000792,-99.27066423978323,1236.798802299845
338,35.04683425773541,-90.55741829315602,1230.14926393561
339,27.95733142330028,-85.31773570044832,1218.658726812549
340,15.58142499475625,-88.92422923187952,1211.312659480277
341,6.477014228834799,-97.14202809011516,1211.455401923746
342,3.504286130518814,-103.8155442711395,1215.479569189625
343,4.116380790915874,-108.5368236040692,1220.726926826484
344,7.333038545211012,-111.3659520466343,1226.390759599251
345,-5.677336099294381,-112.8540860462083,1216.37217792035
346,-18.46488531840561,-121.3487104055748,1213.534741659565
347,-24.138843751519,-134.0785339263645,1221.207853576588
348,-19.31054946275447,-142.2590295190499,1233.630778263991
349,-6.277609328025584,-138.2982113312387,1241.204508276271
350,2.013881239679497,-128.1312773972934,1238.400174812569
351,4.009727917926769,-120.2055379915093,1232.264154108784
352,2.866835366581693,-115.7625569398442,1226.824949917351
353,-0.4701420627160404,-113.0518730931186,1221.17281428597
354,7.865116615057121,-115.0399863253378,1240.109801170266
355,19.62300837305153,-110.6302199247942,1243.314760126885
356,28.25511298929529,-105.3246332358406,1242.863366612025
357,34.42245225438649,-98.13654436123743,1241.150500654182
358,37.27180280014567,-87.22739909646863,1232.795133912866
359,28.65058640988689,-80.56962232403242,1218.53689371322
360,13.54098441026158,-84.95346637496617,1209.548943468976
361,2.399406061936252,-95.16246293983468,1209.875555266487
362,-3.94819116343739,-105.5564466873634,1214.624737901656
363,-21.94976204602395,-118.5978041874215,1211.710024739289
364,-28.9354487842934,-134.1530038424438,1221.039856898336
365,-22.78495146807134,-144.0948677666172,1236.387443196114
366,-6.465139902197198,-139.1827691097921,1245.918721984471
367,3.664392304212412,-126.3401484583353,1244.866206632704
368,2.83779533141876,-109.4374894537267,1245.131668577326
369,-3.498385862076657,-102.9395331242392,1245.757260268626
370,-9.621916036454069,-97.1655531586927,1241.23798183531
371,-12.12034477766828,-95.34379209118346,1233.985084914761
372,-11.87188935064453,-96.27493135801994,1227.110390636097
373,-10.32433121087175,-98.35723095235512,1221.941777584118
374,-7.733975212189993,-101.4148279734396,1217.623528345738
375,-3.766231928354225,-101.1096091003936,1221.014978044971
376,-0.802292365470935,-103.5769681593115,1226.518308684265
377,1.880468057720087,-105.7321050717644,1232.291102468
378,4.274542946529375,-107.5710741081261,1238.296097537514
379,-1.833145161869828,-101.0428183241355,1241.579346730594
380,-5.790597765124683,-97.36957443395866,1238.06814873764
381,-7.922447266628031,-95.65409799849702,1233.510197429067
382,-8.452832165328715,-95.65269433693261,1228.067735773156
383,-6.878181531943277,-97.60100581479973,1224.534919596057
384,-7.747464998525313,-105.0288005745128,1221.402021379605
385,-4.783525468708856,-107.4961598258282,1226.905351959809
386,-2.10076507341095,-109.6512969003092,1232.678145693798
387,0.2933098078815276,-111.4902659802652,1238.683140749932
388,-5.814378126786702,-104.96200922571,1241.966390238437
389,-9.771830632827783,-101.2887647828243,1238.455192414381
390,-11.90368009946619,-99.57328814908466,1233.897241166402
391,-12.43406500155896,-99.57188449626932,1228.45477950853
392,-10.85941446475406,-101.5201965182184,1224.921963165509
393,-3.543346874613607,-102.1607734122023,1232.921874281082
394,-4.070620402258311,-102.1298836767241,1227.81006512692
395,-2.473041608883759,-103.6297403729816,1229.055214731393
396,-0.5147647197393781,-105.2732153859129,1232.55667301903
397,-0.0704643788804061,-105.4135101528061,1235.706756320862
398,-3.13039411976723,-102.0809677806023,1237.978690159428
399,-5.3466049488004,-100.0411697167088,1235.837640973593
400,-6.565407560372978,-99.0529784966765,1233.307100944759
401,-7.015305340375421,-98.91020020240448,1230.124584690629
402,-6.133065103831876,-100.0197093103867,1227.963777857532
403,-5.533963380276102,-104.1203689899955,1233.115395996525
404,-6.061236920211119,-104.0894793204776,1228.003586822472
405,-4.463658145586074,-105.5893361231385,1229.248736394444
406,-2.505381268972276,-107.2328112082728,1232.750194659952
407,-2.061080924596546,-107.3731059568674,1235.900277967261
408,-5.12101061081101,-104.0405632781262,1238.172211899209
409,-7.337221416986001,-102.0007650850947,1236.03116275278
410,-8.556024025119552,-101.0125738464453,1233.500622729572
411,-9.005921800692066,-100.8697955238402,1230.318106484313
412,-8.123681585524261,-101.9793047499619,1228.157299615343
413,15.0727283663838,-104.1124214085449,1247.932865073436
414,33.42606791030222,-83.68080744124882,1236.420733694028
415,25.1049775174265,-77.08204005658459,1222.516186879614
416,10.21435108143425,-81.30432725027246,1213.581380254243
417,-0.83107946517557,-91.40595264254267,1213.926484387492
418,14.68699105694928,-105.3034766596327,1248.929191849174
419,34.79234323249781,-82.96579352756457,1236.847454030987
420,25.85651871200927,-75.85927267490875,1221.809035197455
421,10.02523686017084,-80.38530693924375,1212.285321093427
422,-1.775089351114259,-91.20663844916055,1212.650059695506
423,-24.74028310670429,-115.0653221154916,1216.451690249139
424,-31.66006776756657,-130.056010043938,1225.182710789258
425,-25.72010868320734,-139.5660973940856,1239.897148826249
426,-25.98778216483919,-114.5026282832933,1214.480026546748
427,-33.28631583209582,-130.8189202589383,1224.30329523018
428,-26.74580580348438,-141.1873907132508,1240.462279423188
429,16.05728879949341,-94.92659619908657,1252.308562442705
430,26.08075189885372,-83.9491023317499,1246.49913343158
431,16.55740887122753,-95.03336437539356,1253.824684655445
432,26.96990089014141,-83.40208009689064,1247.71167616715
433,5.710843512665647,-85.53320911190396,1252.869622267494
434,0.5241533139716552,-76.3641047352839,1246.195532709349
435,0.02647389892372322,-72.90305285100037,1238.357303115237
436,1.470070743302208,-72.91279023003806,1229.401779015798
437,5.762306143953476,-76.56311852954194,1219.317743873587
438,5.573968885568867,-85.15091626621957,1254.417286801308
439,-0.06447231209213423,-75.23947579782009,1247.169621683805
440,-0.6583569565145625,-71.47749975853351,1238.600000073395
441,0.8445366843538998,-71.50015597089168,1228.985519971297
442,5.321862790784097,-75.36885163163014,1218.348283782277
443,5.548757856441925,-97.56231109912292,1250.553198706127
444,5.13967532180061,-98.33829615299447,1251.891340744046
445,-2.772944886546572,-88.6225240282448,1216.172795880651
446,-3.813614952524722,-88.24304515999084,1215.018174694235
447,-8.658563056187562,-115.6374916176266,1252.863881408838
448,-20.25436112465554,-112.7098837201906,1254.809809568936
449,-29.54580707988147,-108.6984458891849,1249.704275817978
450,-33.17400743299115,-106.4732777755696,1241.706225351422
451,-32.79905726857469,-106.9570987372831,1231.675156466973
452,-29.07289732089817,-110.6460399158974,1222.003622835907
453,-7.193752279493487,-114.8213396864559,1254.580970334709
454,-20.63060855412106,-112.4549888574376,1257.166465892791
455,-31.03917638355794,-107.8715339817472,1251.391423512502
456,-35.21537992297587,-105.3116076168677,1242.19991056458
457,-34.78689958137615,-105.7923780543165,1231.002635151753
458,-30.7090657712339,-109.7226198098191,1220.51010377405
459,-22.900020114977,-95.97637760714977,1238.503870559933
460,-23.24460003880056,-94.82880023090554,1238.569999928741
461,-25.22555091742101,-117.2145775976215,1254.110326803328
462,-28.88247020200736,-122.0231992635318,1251.666914455794
463,-30.56460788646571,-127.8682130449564,1248.106256812622
464,-29.16574563721697,-134.6769909277426,1243.792065157738
465,-25.93254406820191,-117.3001874424396,1255.979308624548
466,-29.96086610533655,-122.3891595367845,1253.311109455511
467,-31.89059955480442,-128.6079533652249,1249.408068438927
468,-30.44914426967934,-135.8987407460599,1244.719592734681
469,-30.6651086485458,-113.6770535777513,1250.758147329856
470,-34.7683389107771,-116.6870997787842,1245.875469070095
471,-36.75992365807252,-120.8437117162501,1237.099489395505
472,-34.93570894782496,-125.9077520684007,1229.757679477496
473,-31.97243488954086,-113.4629373131953,1252.256589307518
474,-36.54596824103589,-116.656058404826,1246.79161356224
475,-38.75148788719253,-121.0238821828318,1237.136919667933
476,-36.80665049558836,-126.3686940762074,1229.221728476698
477,4.54003240266485,-71.43880443350194,1238.758456410297
478,5.168895961985157,-71.27187969503177,1231.114352538861
479,9.063667767574605,-73.52069111366576,1222.793474177067
480,16.16003512496897,-76.11128862115156,1218.84581002221
481,24.1609800655632,-74.56860939539344,1227.072058521352
482,29.24084025006734,-78.0647700385365,1236.746077797715
483,24.78623027831344,-80.10095439994902,1245.170755431448
484,17.34936381246215,-86.56080673156438,1251.555517265321
485,8.457444668852576,-80.86328210602734,1251.278278567602
486,4.589150412278511,-74.39402852830614,1245.608212896056
487,4.194580938575008,-69.91004897136037,1239.08036240521
488,4.79197100328771,-69.74112042011758,1230.840914281791
489,8.885550822061248,-72.10789665525904,1222.063844026652
490,16.46807806947937,-74.90789609141777,1217.837329682097
491,24.94114368939119,-73.23559967412037,1226.654401642753
492,30.330175313591,-76.94481016543052,1237.091093413698
493,25.6149213563102,-79.26814682519434,1246.256918050923
494,17.87364405526122,-86.27451787374044,1253.039866135863
495,8.432168832037934,-80.14583634349157,1252.708226206381
496,4.32041392328308,-73.14482790673982,1246.571207010177
498,-10.00906441620998,-93.63839334093903,1234.091004526522
499,-9.936929617049922,-93.83061024222906,1228.041533395779
500,-8.930387317979706,-93.97255028575668,1223.503782488224
501,-4.41216001439277,-86.13067609516403,1218.842108985771
502,-0.1375416425414271,-77.51142701598997,1222.134295928881
503,-2.876672637937784,-75.16511395643809,1230.364256124559
504,-4.06908313825173,-75.392610043803,1237.705904312787
505,-3.254496198454019,-77.49266099321271,1244.369708710587
506,0.1921428009520231,-83.20584406581885,1250.778582303278
507,0.5243826821031615,-92.12599379606291,1251.037076803772
508,-4.327633055888436,-97.09226160558688,1245.088352099608
509,-8.113093471316292,-94.85441001640186,1240.139015492651
510,-11.58012869801038,-93.8549560783679,1234.303082396353
511,-11.50328097234719,-94.1038844180426,1227.862743728445
512,-10.30741140934601,-94.22087064382546,1222.727742450691
513,-5.538998421433786,-85.62078992085284,1217.82702034507
514,-0.943725085261208,-76.44495584058521,1221.255177928205
