node,x,y,z
56,18.92373529072733,-94.0228669467172,1566.964253378673
57,14.15661433053858,-68.70378399150064,1567.246725526391
58,12.85798733461699,-83.510997492028,1567.636601809852
59,13.91042988303388,-97.88590487900015,1567.274386192079
60,7.320114823496616,-66.34643891072116,1567.476333029118
61,5.9660865926985,-83.74047443665827,1567.962844112883
62,7.270679852096441,-100.6365913384832,1567.550932092089
63,-1.046912224242738,-65.57704051751838,1567.533086967268
64,-0.9185831131688853,-83.90019750366196,1568.029990277746
65,-0.7868099317567605,-101.7906092173657,1567.636937572954
66,-9.387316853761028,-66.64962059392417,1567.328389811825
67,-7.791012210307651,-83.99496936731332,1567.848779830766
68,-8.844596313799274,-100.9421134777824,1567.425710476842
69,-16.15115224510341,-69.25245635195967,1566.975079098656
70,-14.64725076356562,-84.01698357835454,1567.413395918069
71,-15.48251325528895,-98.43304458617338,1567.051901766106
72,-21.09061099694288,-72.97746315244662,1566.627880032652
73,-21.46290503166964,-83.95116489777537,1566.72801418735
74,-20.50261342935754,-94.74449058919829,1566.670950612519
75,26.59102356277767,-82.79033852518855,1566.255562143626
76,24.28477099651868,-96.61322632386437,1566.253308125203
77,18.25226870178944,-108.2343125447072,1566.355158124203
78,9.661637241747197,-116.2897154652542,1566.465103052991
79,-0.6520529632558042,-118.9473107185652,1566.489263371169
80,-10.98136934694372,-116.6585682731243,1566.326268039183
81,-19.63049159080924,-108.9352701030688,1566.096719074836
82,-25.74996328081588,-97.51532873675835,1565.8881619152
83,-28.23630414937102,-83.7843483138178,1565.813708392332
84,-26.64733697455813,-69.83522614283642,1565.849353139752
85,-21.13935200971358,-57.86356048162377,1565.917010382479
86,-12.1301446764487,-49.81584648441844,1566.009897029494
87,-1.180735917738829,-46.72034246932154,1566.098263506216
88,9.83734238074049,-49.4184505671596,1566.196415528599
89,19.00689453432537,-57.15704193601422,1566.273311197661
90,24.77075468511256,-68.90990891072141,1566.307818917887
91,75.95804858523947,-79.36995093430538,1556.49736137005
92,69.32989382027853,-119.015407913885,1555.826831290225
93,54.72497631733769,-151.7041165300005,1555.98467419189
94,27.48173115305826,-170.6042883679096,1557.891922870929
95,-0.4089943469405541,-182.3749588827775,1559.123745015537
96,-27.867216367553,-171.1649399940073,1557.92038510513
97,-54.37218048433168,-153.0481186915106,1555.503998879002
98,-69.21237320927288,-121.5034360603687,1554.615769885302
99,-76.59604483541187,-82.0795087259838,1554.879055426556
100,-76.45760569786273,-41.78472578121216,1555.302205537768
101,-62.48778339833174,-6.866588188072222,1555.624905836237
102,-36.64894965826122,17.55641321803811,1555.580964542119
103,-1.764358435675779,24.90051666493781,1555.760369798453
104,33.3551758494854,18.54662150655097,1556.071323762472
105,60.10652494321841,-4.75251497557487,1556.547703000809
106,74.8575113443577,-39.23062501407169,1556.688136830591
107,15.87617502579322,-79.0936586989303,1502.377877966051
108,16.52911091339855,-89.08126561058008,1501.854241909542
109,15.96382401492022,-99.16168308972125,1501.211459610176
110,11.61777010551966,-75.84338741309236,1502.630413805606
111,10.68975759819393,-89.26457181072722,1502.023469210909
112,11.72524603312079,-102.7641861360394,1501.069897130381
113,5.941020818172032,-73.68094425899538,1502.807343375494
114,4.902698178292988,-89.40734574095094,1502.110910413246
115,6.118093291400826,-105.3452364300201,1500.986444531979
116,-0.9618788313729607,-72.95246348361286,1502.861709631606
117,-0.8627356743766255,-89.50690246602768,1502.131782652749
118,-0.7576520720491033,-106.387306836663,1500.954630260029
119,-7.83494671037799,-73.85619945541194,1502.728987079154
120,-6.620925336384048,-89.56566907010307,1502.068608891164
121,-7.636444166326761,-105.549793525856,1500.966531683696
122,-13.44981822933557,-76.16950398750315,1502.496135195388
123,-12.38449647777744,-89.57996604370958,1501.93698737761
124,-13.25210202831668,-103.1348817088542,1501.021683729782
125,-17.64621889635372,-79.5317276248375,1502.207632443002
126,-18.18217527229581,-89.55214767297123,1501.72001001898
127,-17.504881000257,-99.64847642077154,1501.127861970822
128,22.40003642338813,-88.87852284277415,1501.625559514286
129,20.61281404678108,-101.7375222232336,1500.81479552036
130,15.6378697942589,-112.8995828173907,1500.010253622465
131,8.359081460164985,-120.7878226079246,1499.441761210968
132,-0.6538119435277782,-123.5402397682455,1499.194103043319
133,-9.664078723463124,-121.0829657633646,1499.463556095745
134,-17.02607383749829,-113.4205314427482,1500.001604701659
135,-22.09118414056188,-102.3748487494878,1500.720546389739
136,-23.99620270550002,-89.50639558982863,1501.438466128038
137,-22.21547465078132,-76.78745969742081,1502.095157896375
138,-17.35022996685038,-66.14659932451963,1502.626484249134
139,-9.95710148687827,-59.1027596376021,1503.008547884338
140,-1.038740720072198,-56.71769895049892,1503.216254690158
141,7.933869496936971,-58.89832424630541,1503.145201080019
142,15.46773032959895,-65.71754457712561,1502.840585055519
143,20.45964310737181,-76.23510121371702,1502.333546386935
144,62.99031026353008,-85.94203124829502,1499.026584060805
145,63.333709607942,-123.8984103445909,1495.792734992378
146,50.9461826113254,-156.4910489963669,1492.125814262698
147,24.09688583872288,-178.1939716910664,1489.726987628485
148,0.07568578196669609,-190.7534930102593,1490.045982122076
149,-24.59155099267309,-179.7401049321956,1490.230438942385
150,-51.57644987273336,-158.6922142795113,1492.589409377333
151,-64.29909451012625,-125.9190802312072,1495.734928807265
152,-64.03701276892546,-87.67090404894502,1498.315617388032
153,-60.94892330223583,-51.5494384120783,1499.454099835844
154,-48.8287586337262,-22.37031806792756,1500.499316727251
155,-27.13352614485838,-3.332346749991709,1501.669071180038
156,-0.8558038771092845,4.342064822931583,1502.073990394043
157,25.20484794296886,-2.15999607027252,1502.002629360094
158,46.60852838398668,-21.44641724060769,1501.539857035469
159,59.64164266176107,-50.29649350021928,1500.507433788231
160,12.82446263634253,-81.88308901477168,1443.159149176344
161,12.98157908554035,-89.61181054428509,1442.32028655506
162,12.21842080963705,-97.42651539595036,1441.340722511378
163,9.322015615127253,-79.42705540407819,1443.331547721955
164,8.23270115237633,-89.93045136274303,1442.247025335631
165,8.68851044085831,-100.3614382254852,1440.92530624163
166,4.558731685059207,-77.73515403873267,1443.435289645758
167,3.440659828170727,-90.0996104424307,1442.212189573344
168,4.05450351613158,-102.3752817476544,1440.634563561466
169,-1.199570553258207,-77.06112262722634,1443.426184783248
170,-1.315701673985991,-90.13262367390578,1442.168037094109
171,-1.453664405399892,-103.0758817285158,1440.535131309526
172,-6.95150913740212,-77.7342933195428,1443.382525926396
173,-6.065793725158662,-90.06847105088279,1442.200894238102
174,-6.931367352667725,-102.2964221068467,1440.651729235167
175,-11.7115042752835,-79.4168657513791,1443.244865875003
176,-10.83659623735264,-89.86336418647937,1442.22052475979
177,-11.50261001977972,-100.2253462889659,1440.947675125057
178,-15.23002932710292,-81.85003497748808,1443.049857530195
179,-15.54935511143209,-89.51151448186698,1442.272561924499
180,-14.95522639749078,-97.26270416605219,1441.353806259975
181,17.6980193160804,-89.13128178447838,1442.394078521354
182,15.74655134883332,-99.17884269507236,1441.135199640619
183,11.2784730726694,-108.1327109461316,1439.892696304449
184,5.109727351486669,-114.1977093767309,1438.959154281259
185,-1.619484816678865,-116.2345920572496,1438.703133299868
186,-8.236674081089404,-114.0313405776207,1439.028105365515
187,-14.24859852983064,-107.8727050958445,1439.977906242048
188,-18.49091898841136,-98.93459173128826,1441.175787446503
189,-20.20491278676125,-88.99173622100116,1442.32445076213
190,-19.03233393012042,-79.44867225625781,1443.279494768344
191,-14.9045729828568,-71.50553872744052,1443.943236468999
192,-8.55317937326076,-66.11223967896973,1444.323686318667
193,-1.083079676650301,-64.0088579085165,1444.454129584578
194,6.390915123799626,-66.08765449958346,1444.458726991679
195,12.70828940494369,-71.46496781801764,1444.134437941779
196,16.72943759943588,-79.4779764110428,1443.44451046052
197,54.50328566699946,-81.9557321553885,1442.416630274345
198,44.22491530479802,-110.4196779388394,1439.359953398088
199,27.94282636991962,-137.192943324001,1435.778329095452
200,13.32128584047102,-161.177179479906,1431.105316651553
201,-1.776801281072951,-171.8753144548181,1428.070745110482
202,-17.87826253160206,-159.8417291079076,1431.726505939344
203,-32.24945267074136,-135.2605560367619,1436.638002039441
204,-47.04325833352161,-109.1449342530116,1439.715329735998
205,-55.85579720112992,-81.55886155394165,1442.137118050848
206,-52.31723536749784,-55.74975861915541,1444.446530106601
207,-39.65526676029226,-35.72064506597334,1446.385944276249
208,-21.58390944470197,-22.15308568600953,1447.983820006604
209,-0.4527868146963208,-16.69641121122197,1449.062958516415
210,20.57296043976875,-21.58515792974845,1448.841627473936
211,38.52950665128221,-35.29777704550966,1447.590455625157
212,51.16555555439697,-55.52943129016024,1445.454452424533
213,16.10161501028512,-82.50343833467079,1395.873865017836
214,16.01283685624835,-88.18445756612387,1395.866365088383
215,14.87056907732151,-93.9111525930373,1393.948655022656
216,11.88452157040456,-81.3928225022257,1395.058470586573
217,10.18942483899522,-89.26987098962954,1394.303998122981
218,10.54625053002415,-96.32331724751403,1392.515764722823
219,6.119968715776452,-80.80895968189373,1393.980948254529
220,4.489606932534662,-89.95105101822615,1392.800220467039
221,5.068660692451274,-98.15509168527504,1391.192800270029
222,-1.256843568365252,-80.82596025696131,1393.579453145352
223,-1.456162301056779,-90.21780718488658,1392.266000133469
224,-1.730769276915831,-98.82619246786251,1390.630962560507
225,-8.646615727548223,-80.756780285123,1393.934620680624
226,-7.403916677200875,-89.8748967960023,1392.797832073757
227,-8.497951919927573,-98.01081779778835,1391.250346730051
228,-14.45338728044338,-81.27939196886143,1395.024106910031
229,-13.09928511998415,-89.13084590990823,1394.330371161977
230,-13.88018377678957,-96.10364120874961,1392.610956763405
231,-18.73318561187607,-82.33139516848597,1395.912414924193
232,-18.90056363730287,-87.96358680293628,1395.933999409705
233,-18.07584590316618,-93.63269868918594,1394.072478706669
234,21.92053110412242,-86.70658844255274,1397.00987708667
235,19.14990177376916,-94.5460235842778,1394.100376600994
236,13.49560069978389,-101.075960620647,1390.266645427578
237,6.162157842953826,-105.4613091742052,1388.333005801704
238,-2.119313986793695,-106.9398554033449,1388.130518578726
239,-10.27137127722679,-105.186233932471,1388.450917675591
240,-17.26024699159751,-100.6866288553091,1390.452524402534
241,-22.45509279070517,-94.15908747852451,1394.276914270152
242,-24.7813082145409,-86.42279442785335,1397.090624996046
243,-23.68382780093875,-79.19580004434653,1396.929481885952
244,-18.93728989639057,-73.6919690024496,1395.338109190841
245,-11.03795325847045,-70.46735774179649,1394.498749534983
246,-1.131828884269046,-69.77886917331485,1394.3857996609
247,8.767026911479402,-70.47817582098143,1394.538211478232
248,16.60132270750858,-73.78670174602671,1395.411320918668
249,21.13777182384392,-79.37526410164699,1396.886679579749
250,65.56305402607177,-73.05059375367767,1401.435853572441
251,54.90961071720971,-100.9309152634369,1392.158786375403
252,37.44051646117229,-122.043242825087,1382.774176911802
253,16.28184687680715,-131.7393377383676,1379.30571494285
254,-4.154843414650293,-132.6467354789506,1378.452398952466
255,-23.77956794960818,-130.8805017946815,1379.675105332149
256,-43.22048216395058,-120.0292019339358,1383.79295998711
257,-59.10178036766418,-99.20498194436985,1392.96411195131
258,-68.60763627424896,-72.67808855767868,1401.41678893691
259,-68.29685231466269,-45.18148071922509,1403.997906897991
260,-56.06654873244353,-22.90926067064528,1402.445837486357
261,-31.52668223774586,-11.74647367815935,1401.094271425954
262,-0.8825208188970565,-9.418378721082238,1400.914441204524
263,29.82547267735406,-12.28871706885419,1401.226585608633
264,54.70874385391851,-22.61833233737341,1403.339256664324
265,66.58348284428651,-44.61917341802292,1405.05930571441
266,64.28603053691916,-65.99265958663716,1356.123629378507
267,59.80085332134707,-80.44422919431878,1356.0367425367
268,59.67716235356289,-93.76192581971299,1350.120831983248
269,60.94693628803117,-65.4677166069027,1337.359897679486
270,57.22329071162563,-86.33502476519709,1335.552410967203
271,55.6064499644841,-104.4332729723332,1330.689044364852
272,19.82059076565324,-75.0368649802744,1347.996427391606
273,17.26091710937725,-93.5095304102625,1347.438667437343
274,16.76930865290655,-109.6374773100592,1339.528300277529
275,-0.9234509017044967,-76.5859556194744,1348.532941318136
276,-1.032450862186393,-94.45022141402556,1348.830023109415
277,-1.515629929525805,-110.511207493718,1340.896838230864
278,-21.61165404942787,-74.8530498398178,1348.821970566399
279,-19.28281761213499,-93.14119795297061,1348.201045414839
280,-19.75326416379349,-108.9979661011518,1340.000255355357
281,-62.4851597428631,-64.92112898310427,1338.753989339956
282,-59.06963284839716,-85.10954358992439,1336.834786904054
283,-58.3051811757043,-102.5408380537436,1331.906656258874
284,-66.10840098004076,-65.55565954029247,1356.667568536258
285,-62.02732354333539,-79.52901600450528,1356.625987393192
286,-62.43557088172941,-92.23537419679404,1350.876926210562
287,64.4198686349846,-76.65489954301049,1364.700202019604
288,63.16073632528114,-96.37297875493846,1352.834555125384
289,63.29145688317516,-117.8703430729407,1326.894991922865
290,18.69214217925297,-124.3071493526166,1333.850514317368
291,-2.188196473663928,-126.2604556002492,1333.973345669724
292,-22.87504933859787,-123.4012817267933,1334.39632069057
293,-66.72147065354483,-115.1386952342184,1328.342606140591
294,-66.24012962200906,-94.59419260894325,1353.567912730186
295,-66.87039530577994,-75.8547786290494,1364.974268977137
296,-71.62518985575966,-56.90713495407791,1361.898600392484
297,-74.68314589379787,-42.35670043351016,1339.096018620193
298,-26.25011307397201,-52.47267333642368,1343.722239739039
299,-1.086320616687599,-53.50642121708235,1343.118498203457
300,24.29110954370025,-52.70940635664696,1343.701319472412
301,73.04016442569163,-42.43113276249863,1337.805448540863
302,69.87394915791751,-56.99451003029337,1361.785255344577
303,94.49306177253224,-65.67283117562002,1375.427105130334
304,89.1922357149996,-101.6018960074798,1357.153499497233
305,91.5053049855726,-143.0432986043613,1325.183445818215
306,33.90319384878705,-154.8361291359345,1328.166184298709
307,-3.656422759235638,-153.9663014065249,1326.363193224141
308,-40.45487043714996,-152.9513546184923,1329.624994632753
309,-95.72977709371594,-137.8392375459753,1327.596409233182
310,-92.78550345574646,-98.70883388214655,1357.974968673883
311,-96.99993522325981,-64.76594771274526,1374.875078989708
312,-101.9314316620996,-28.55279950543724,1372.111962837806
313,-109.8569554481944,10.79695923223655,1342.473824346697
314,-50.4917500944327,18.09807918752784,1353.871834233251
315,-1.100942520869566,13.33485147530157,1350.90997223339
316,48.56103640066204,17.81576692964595,1353.351214972496
317,107.5422036632472,11.73966687556712,1341.381038943968
318,100.4180169950833,-27.42078268308103,1373.973252577951
319,191.4681458134382,-36.14484053486232,1300.638686979769
320,194.0975804761175,-58.91779116856446,1303.369395610815
321,194.0353888963578,-81.81171146636336,1302.953255796533
322,183.7731571254993,-36.97305795176626,1288.468728489394
323,184.8717456066701,-62.84164656481483,1290.303776811067
324,185.7862720210617,-87.96537435872553,1290.715204018488
325,177.5144092786353,-42.1724560076472,1276.577073196589
326,176.8048621457884,-67.30236480425795,1277.226419523162
327,178.6860228446648,-90.72524854673132,1278.392365029494
328,204.7635921242098,-55.50893401312585,1314.073628781727
329,200.0531391405124,-90.20948037492965,1308.386905366219
330,187.2625672645226,-111.4070259495605,1288.539774506906
331,175.5133617776671,-104.6212420355737,1270.488463731919
332,171.6984070613466,-71.84361893938873,1262.536748511735
333,174.4003705230735,-32.51977186354875,1268.09120745349
334,182.7416194329198,-11.36150310945874,1284.057566951558
335,195.4486166911965,-23.64970551884228,1304.563410514703
336,216.6224338191523,-52.41597642938171,1323.319571558911
337,208.9847149231328,-100.77987082699,1314.943453252118
338,188.8131444092821,-130.5263372331219,1285.021421993783
339,169.3961156165997,-123.3698327731273,1258.343403152638
340,166.5049600830344,-76.99634816931203,1241.777151087801
341,168.9658147655231,-20.92349031581148,1255.709554899439
342,180.6340001168937,9.649516693552904,1278.089265378504
343,201.0634607326637,-8.011525760019024,1308.36336020079
344,97.15774924674024,-61.98985282496865,1306.138846717064
345,101.4607792807267,-81.9269103271642,1301.133334175665
346,93.37981827129231,-102.4291474518202,1302.978299351056
347,110.6121799076973,-110.3893798312695,1295.062415030109
348,119.4657543643184,-80.44162777283339,1287.737665650368
349,115.2173540063393,-47.67010952531511,1297.784437974955
350,143.7243362287725,-129.7786933872608,1284.594478298704
351,155.6700349628696,-77.16034920546147,1264.662546693364
352,147.5427164245022,-14.41190047450082,1283.766143127341
353,-182.3956107489033,-40.66718009758566,1281.37222114106
354,-181.450436359165,-64.61143552358264,1282.759659949641
355,-183.1754657714236,-87.0521538394596,1284.939760782427
356,-188.2264687193388,-35.93012073462227,1292.148985430217
357,-188.8438109203988,-60.6104384505457,1294.665958033713
358,-189.4764175589451,-84.58489973942784,1296.226420111724
359,-195.0616277207997,-35.5741209562843,1303.155766021194
360,-197.1130669835444,-57.33853064979353,1306.444814005215
361,-196.8357463075337,-79.12981179552924,1307.103296505805
362,-176.7883366493332,-68.80224506949318,1269.070210470939
363,-180.5353206255452,-100.3512210246986,1278.306933115503
364,-190.7102183601698,-107.2180281540681,1295.585187324482
365,-202.1692251960996,-87.44806738298267,1312.469636220203
366,-206.8149123410161,-54.62626440672077,1316.050092126673
367,-198.8493768975347,-23.9590871384875,1306.336219483221
368,-188.0419289830731,-11.4857673312351,1287.589730307221
369,-179.623933633921,-31.30814596948655,1273.239439515222
370,-171.8611375661622,-74.11643145988474,1249.13948199857
371,-175.4435403588985,-118.915267268085,1267.957863663953
372,-191.8514088363976,-126.2264378608129,1293.594455244782
373,-210.1207640297293,-98.03417232465836,1318.914934137842
374,-217.7449506686206,-52.32352175107043,1324.297923041485
375,-204.1869216868232,-9.481527438331419,1309.300215990928
376,-187.001112120386,8.55637605102106,1281.66007168892
377,-174.3635182723832,-20.08170193433797,1261.07030468035
378,-99.36351504077138,-60.34181138660314,1308.76252484662
379,-103.8842372241172,-79.32084795253076,1304.023260646786
380,-96.10022658881019,-99.2206343630502,1305.894946398845
381,-122.2659348996734,-77.15445429844489,1291.96961282778
382,-113.6865813366655,-106.1065893594876,1299.085297105472
383,-118.0488117468505,-45.98128016240777,1301.173613351818
384,-159.8379495239663,-73.05961626070332,1271.659750456913
385,-147.525813263506,-122.7347211386866,1291.644011926735
386,-152.1796833392053,-13.37455172172334,1288.798740110259
387,81.53362518694847,-63.12362106758805,1268.433806635867
388,83.16062096977267,-93.51281853807568,1264.309954084504
389,76.01309247200261,-122.6700359289373,1267.763079776553
390,61.23309320467407,-59.7428339918869,1274.924764402005
391,55.51859823325047,-96.34576387359071,1274.762737329419
392,55.24242027015552,-130.3627366597934,1273.798165988182
393,33.28511037289027,-62.19707380689722,1280.887053484957
394,27.60947725946654,-98.72210446331552,1282.873904895152
395,29.08220980882224,-133.6311967070488,1279.359096847493
396,-0.6609813682838136,-64.83896236703517,1284.223220394421
397,-0.7444952464121333,-99.60846006574603,1286.727239996035
398,-1.39295597225195,-134.0857599256915,1282.420309992771
399,-34.47686939796464,-62.37939425953886,1282.774708359936
400,-29.04246399089046,-98.06814069270948,1284.592416329647
401,-31.73540377059373,-132.2640816511079,1281.186768034644
402,-62.29095361975815,-59.68226939239928,1278.563117692543
403,-56.87963822746541,-94.96007646759674,1278.297264791586
404,-57.58097103466767,-127.9155673259769,1277.297754019902
405,-82.50540168480755,-62.31363784025181,1273.533566843354
406,-84.32516554262986,-91.2347814568404,1269.849063729897
407,-77.88769813959846,-119.5562832892051,1272.63711988834
408,110.3054852991092,-90.79727608062379,1253.196544738716
409,96.49992930728953,-130.1343253041416,1261.025518929291
410,68.374598851049,-154.4895502270836,1270.616038436017
411,34.25393372711284,-165.7949318382969,1274.229119423955
412,-2.386151201301753,-167.9925622762089,1274.641503007352
413,-38.59750178926614,-163.6710573367443,1276.299347334352
414,-71.73122248569831,-150.8916617217642,1274.7965327587
415,-98.31276050690755,-125.8555218292919,1267.085771638928
416,-111.0647492024656,-87.50952374900427,1260.676265823053
417,-104.8857751503266,-48.42359384636929,1267.892513764675
418,-81.3110030911044,-29.20284112039025,1276.751630619779
419,-44.45397274115284,-29.72455867794002,1278.528826308829
420,-1.021171547884696,-33.04822523848033,1276.267432022411
421,42.87532034718356,-28.16568291250656,1276.241834999931
422,80.24249723261008,-28.1403813851636,1272.338431240118
423,104.0084685157532,-49.39504694280723,1261.462362509169
424,159.3899587301193,-83.11122171035244,1242.580704064747
425,146.7164137990597,-151.0025191080911,1258.608835917132
426,102.5739648466656,-184.8562738826777,1272.65657080801
427,50.66801724665205,-195.924218350379,1275.066185225732
428,-3.734741829743059,-192.0627340083599,1272.829986524893
429,-57.12113758972406,-192.5984408147193,1278.380207266727
430,-106.9747233393644,-178.4096504489085,1278.752425600438
431,-149.2344477624082,-144.076481142286,1268.108118950538
432,-163.26365089003,-78.14240631171975,1253.791131447232
433,-159.851440204533,-2.59513746258407,1264.378486276722
434,-129.9297292543748,38.28360607188672,1281.89626273503
435,-66.7972803327525,38.61239596204697,1284.118249207053
436,-1.498000993110452,21.31473062129843,1280.145924969943
437,64.11613033786753,39.80224612934393,1280.54655387199
438,126.5282740216986,38.73609178753426,1275.18541001231
439,155.9001543260815,-4.733096826734036,1255.132948474531
440,201.7936862475841,-37.03982067077057,1204.080428151202
441,207.9189101792001,-54.27230585380417,1204.636335809604
442,211.1490052890315,-72.2717998615886,1204.578258322064
443,188.163536353944,-40.6137406338004,1198.175873532186
444,194.025127742911,-60.05942618144611,1198.442161389104
445,198.5524829055155,-79.44460675907368,1198.469271865948
446,176.4031892838399,-47.07892064735046,1191.071121144651
447,181.0830117765321,-65.84343588188226,1191.081009520379
448,186.0428201334002,-83.7164567456891,1191.236120071457
449,222.546330394802,-48.28521264653702,1210.17551789547
450,219.9580475396809,-78.40365184589926,1207.462803773342
451,202.3839749464831,-98.4162678325298,1198.045274175489
452,181.7023442084759,-96.24870915537453,1186.80270422488
453,169.4096872142538,-71.9789863713621,1181.587524364779
454,166.6976035489137,-40.05909205475967,1186.535632402697
455,180.8442102127186,-21.44720206828369,1197.332520493043
456,205.9531327688131,-25.24142987436475,1206.547059570551
457,235.5200699311282,-43.02862685000223,1214.388107215074
458,230.9047899809846,-86.00397144770908,1210.681800339373
459,205.7123875192742,-114.4476035281782,1197.354660983846
460,176.2753968953706,-111.7529378194295,1181.155255744302
461,159.8104343811461,-77.54134595500462,1172.074880425198
462,153.8608303860458,-30.93475795668357,1180.803836012507
463,174.2186578612255,-5.099155966266547,1196.332745261683
464,211.285468208127,-10.52532004993808,1209.291057411586
465,206.4985139781045,-37.74306287810037,1094.957601753834
466,216.3629395174609,-49.98854274406669,1097.027517606101
467,225.1171558902212,-63.21208699613651,1098.842968153238
468,194.2949028361849,-46.19036534667664,1091.987024628802
469,204.3382402959833,-60.16489027126433,1094.123099201567
470,214.5007290604804,-74.07887643834937,1096.283256478039
471,183.6932667422504,-57.21772310125469,1089.396590404961
472,192.1746216881439,-70.39490403283547,1091.23267641385
473,202.0871957382786,-82.49169374462369,1093.369282294888
474,228.2009935137064,-39.88007771647707,1099.850229254105
475,235.996532341817,-64.82563283319452,1101.285431384744
476,224.6390648778715,-87.96099529500323,1098.453047673984
477,200.9575963686314,-94.24445565821874,1092.972711957396
478,180.004762945302,-80.68166143025219,1088.301708911105
479,172.9751911039897,-55.76030918303596,1086.924509523761
480,184.4440710048026,-32.17841680409349,1089.909127230655
481,207.5533883820218,-25.91347147527713,1095.386184345087
482,238.2563652596393,-31.29361121279406,1102.259455212663
483,249.6895930090723,-66.85149565335263,1104.355678916784
484,233.2145878901803,-99.80768803319718,1100.313092400708
485,199.5486876330557,-108.9910831061206,1092.47572560318
486,169.5800591960614,-89.50085383563432,1085.767105678159
487,159.6137187671302,-54.04684364510768,1083.804466764719
488,176.0429053329876,-20.1725686781074,1088.128603054678
489,208.8654646912426,-11.08310063103455,1095.926094284789
490,218.2128621240848,-51.74342822873353,989.4004984140499
491,230.9952584442471,-58.2672586615622,992.5359023290085
492,243.6385462577716,-65.60755758127065,995.6902910532269
493,209.8898376917722,-63.66345802174282,989.1607224749079
494,223.8694483934426,-71.1033738751606,992.5830425204762
495,238.2877159146693,-78.42500553514716,996.0347049165599
496,204.2523402643623,-77.13272599258521,989.6004169955991
497,216.4989066681769,-83.97516765915614,992.5915856398345
498,229.5884157773146,-89.73863075151975,995.6052740412384
499,237.8524358688151,-45.56018895020607,992.500356509879
500,254.0892624606664,-62.96044881652455,997.3460860997665
501,253.1431189428286,-85.59812640948454,999.456994235308
502,232.5280620235557,-99.23938557005081,997.0898535024702
503,208.8906213430432,-96.88912447519496,992.5496988122366
504,193.9780330355881,-80.4363064644928,988.0875397931372
505,196.3209988125423,-56.23159014824425,985.8543220909703
506,215.3369741182331,-41.30575313716196,987.7361063845818
507,243.5609353220856,-34.77732019665858,992.4770503488843
508,267.285874666702,-59.73463452756997,999.4422759105098
509,266.0878139007967,-91.68382361180268,1002.396329324695
510,236.1747183068657,-110.9445801267386,998.910893278778
